web-scraper-order,web-scraper-start-url,links,links-href,Name,Address,Pincode,Phone,Business_hours,
1674932169-856,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43696/apollo-pharmacy,Apollo Pharmacy,"Shop No 9 Oswal Shopping Centre, Near Sitaram Devaji Chaudhari Hall, Jesal Park Road, Bhayandar East, Thane",401105,(022) 32060900,Monday-Sunday 8am - 9pm,
1674932201-857,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43690/apollo-pharmacy,Apollo Pharmacy,"Shop No 1 Trimurthi Apartments, Dada Patel Marg, Thane West, Thane",400601,(022) 25335757,Monday-Sunday 8am - 9pm,
1674932232-858,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43628/apollo-pharmacy,Apollo Pharmacy,"Plot No 12 Shop No 7 Mahavir Shraddha Building, Sector No 14, Kopar Khairane, Navi Mumbai",400709,(022) 27549809,Monday-Sunday 8am - 9pm,
1674932263-859,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43624/apollo-pharmacy,Apollo Pharmacy,"Shop No 2, 126-B, Sheetal Chhaya Chs, Nehru Nagar, Nehru Road, Mulund West, Mumbai",400080,(022) 25902564,Monday-Sunday 8am - 9pm,
1674932294-860,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43618/apollo-pharmacy,Apollo Pharmacy,"C/O. Apollo Hospitals Enterprise Ltd, 1st And 2nd Floor, Panna House, Devi Dayal Compound, Lbs Marg, Bhandup West, Mumbai",400078,(022) 60011111,Monday-Sunday 8am - 9pm,
1674932325-861,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43616/apollo-pharmacy,Apollo Pharmacy,"Shop No 12 Soham Plaza, Manpada-Thane West, Thane",400607,(022) 25893330,Monday-Sunday 8am - 9pm,
1674932356-862,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43614/apollo-pharmacy,Apollo Pharmacy,"Shop No 8, Sun Plaza, Hari Om Nagar, Mulund East, Mumbai",400081,(022) 25980364,Monday-Sunday 8am - 9pm,
1674932387-863,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43553/apollo-pharmacy,Apollo Pharmacy,"Chandrai Arcade,Shop number:1, Opposite Nerul Station West, Sector:20, Nerul, Navi Mumbai",400706,(022) 27723347,Monday-Sunday 8am - 9pm,
1674932418-864,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43540/apollo-pharmacy,Apollo Pharmacy,"Shop No 7 Salasra BRIJ Bhoomi, Opposite Maxus Mall, Temba Hospital Road, Bhayandar West, Thane",401101,(022) 28151767,Monday-Sunday 8am - 9pm,
1674932450-865,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43537/apollo-pharmacy,Apollo Pharmacy,"Plot No 101/102 Shop No 2 Dafodil Co Operative Housing Society, Sector 14, Near ICICI Bank ATM, Vashi, Navi Mumbai",400703,(022) 27884109,Monday-Sunday 8am - 9pm,
1674932481-866,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43517/apollo-pharmacy,Apollo Pharmacy,"Plot No 241 Shop No 10 Charkop Surganga Co Operative Housing Society Ltd, Sector No 1 Charkop, Kandivali West, Mumbai",400067,(022) 28686104,Monday-Sunday 8am - 9pm,
1674932513-867,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43475/apollo-pharmacy,Apollo Pharmacy,"Shop No 11 &amp; 12 Asmita Elegance, Naya Nagar, Mira Road, Thane",401107,(022) 28554702,Monday-Sunday 8am - 9pm,
1674932543-868,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43471/apollo-pharmacy,Apollo Pharmacy,"17, Modern House, Near Rhythm House, Kalaghoda, Dr V B Gandhi Marg, Fort, Mumbai",400001,(022) 22851873,Monday-Sunday 8am - 9pm,
1674932574-869,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43458/apollo-pharmacy,Apollo Pharmacy,"Shop No G/7, Gokul Shopping Center, Gokuldham Market, A K Vaidya, Goregaon East, Mumbai",400063,(022) 28400266,Monday-Sunday 8am - 9pm,
1674932605-870,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43457/apollo-pharmacy,Apollo Pharmacy,"Shop no. 1,santacruz paradise chs,plot no. 59/D, Opposite K11 Gym, Next To Monginis Cake Shop, Near Station, 4 &amp; 7 Cross Road Corner, 4th &amp; 7th road corner, Santacruz East, Mumbai",400029,(022) 26122797,Monday-Sunday 8am - 9pm,
1674932636-871,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43455/apollo-pharmacy,Apollo Pharmacy,"Shop No 1 &amp; 2 Shanti Vihar Complex, Near Reliance Fresh, Sector 2, Shanti Nagar, Station Road, Mira Road, Thane",401107,(022) 28112829,Monday-Sunday 8am - 9pm,
1674932667-872,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43450/apollo-pharmacy,Apollo Pharmacy,"Shop No 1 Gandhi House, Next To Cloud 9, Gym Near Gandhi Electronics, L J Road, Mahim, Mumbai",400016,(022) 24223378,Monday-Sunday 8am - 9pm,
1674932698-873,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43443/apollo-pharmacy,Apollo Pharmacy,"Shop No 8 Shree Saraswati Apartments Co Housing Society Ltd, Opposite Bhagwati Hospital, S V P Road, Borivali West, Mumbai",400091,(022) 28912488,Monday-Sunday 8am - 9pm,
1674932729-874,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43440/apollo-pharmacy,Apollo Pharmacy,"Plot No 952 Shop No 4 Center Point, Opposite SBI Bank Near Ambedkar Garden, 18th Road, Chembur East, Mumbai",400071,(022) 32458792,Monday-Sunday 8am - 9pm,
1674932760-875,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43437/apollo-pharmacy,Apollo Pharmacy,"Shop No 43, Krishna Building, Vasant Sagar, Thakur Village-Kandivali East, Mumbai",400101,(022) 32650026,Monday-Sunday 8am - 9pm,
1674932792-876,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43419/apollo-pharmacy,Apollo Pharmacy,"13, Mohanlal Mansion, 363, Opposite Maheshwari Garden, Dr Ambedkar Road, Matunga, Mumbai",400019,(022) 24186195,Monday-Sunday 8am - 9pm,
1674932827-877,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43418/apollo-pharmacy,Apollo Pharmacy,"Shop No 5, Building No 1, Haridwar Cooperative Housing Society, Near State Bank Of India, Evershine Nagar, Malad West, Mumbai",400064,(022) 32092992,Monday-Sunday 8am - 9pm,
1674932858-878,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43417/apollo-pharmacy,Apollo Pharmacy,"Shop No Z 5 Flower Valley Complex, Near Cadbury Company, Khopat, Thane West, Thane",400601,(022) 32060858,Monday-Sunday 8am - 9pm,
1674932889-879,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43392/apollo-pharmacy,Apollo Pharmacy,"Shop No 3 Saroj Apartment, Opposite Hollyspirit Hospital, Mahakali Caves Road, Andheri East, Mumbai",400093,(022) 28241561,Monday-Sunday 8am - 9pm,
1674932920-880,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43380/apollo-pharmacy,Apollo Pharmacy,"Shop No 5 &amp; 6 Blossom Market, Opposite Ashish Complex, Silver Park, Jangid Circle, Mira Road, Thane",401107,(022) 28128379,Monday-Sunday 8am - 9pm,
1674932952-881,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Pharmacy,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43368/apollo-pharmacy,Apollo Pharmacy,"Shop No 1 &amp; 2 Ground Floor Geetanjali Building, Near Bandra Talao, 234, S V Road, Bandra West, Mumbai",400050,(022) 32458791,Monday-Sunday 8am - 9pm,
1674932983-882,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apollo Clinic,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43345/apollo-clinic,Apollo Clinic,"Z/5, Zed Shopping Center, Flower Valley Khopat, Eastern Express Highway, Thane West, Thane",400601,(022) 25470011,Monday-Sunday 8am - 9pm,
1674933013-883,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Cooperative Departmental...,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43357/apna-bazar-cooperative-departmental,Apna Bazar Cooperative Departmental...,"5, Dhake Colony, Azad Nagar, JAY Prakash Road, Andheri West, Mumbai",400058,(022) 26743014,Monday-Sunday 8am - 9pm,
1674933044-884,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43725/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Virar Side, Naigaon West, Thane",401202,(0250) 2415816,Monday-Sunday 8am - 9pm,
1674933075-885,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43631/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Plot No 6 Payal Chs, Sector 14, Kopar Khairane, Navi Mumbai",400709,(022) 27544786,Monday-Sunday 8am - 9pm,
1674933106-886,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43558/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Building No 3 Type 3 Rcf Colony, Oppsitie Golf Club, Chembur East, Mumbai",400071,(022) 25535323,Monday-Sunday 8am - 9pm,
1674933137-887,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43551/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Balaji Angan Building, Near Khargar Station &amp; Opposite Irla Medical College, Belpada, Sector No. 3, Kharghar, Navi Mumbai",410210,(022) 27743623,Monday-Sunday 8am - 9pm,
1674933168-888,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43484/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Oranwala Mansion, Ambnedkar Road, Parel, Mumbai",400012,(022) 24123221,Monday-Sunday 8am - 9pm,
1674933199-889,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43447/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"106/A, Ground Floor, Near Hindmata Talkies, Opposite Bhoiwada Police Station, Govindji Keni Road, Dadar East, Mumbai",400014,(022) 24195234,Monday-Sunday 8am - 9pm,
1674933230-890,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Coop Departmental Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43420/apna-bazar-coop-departmental-store,Apna Bazar Coop Departmental Store,"Maharashtra Seva Sang Building, Pandit Jawaharlal Nehru Road, Mulund West, Mumbai",400080,(022) 25611415,Monday-Sunday 8am - 9pm,
1674933260-891,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Apna Bazar Co Operative Departmenta...,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43379/apna-bazar-co-operative-departmenta,Apna Bazar Co Operative Departmenta...,"Sector No 5, Charkop Market, Dr Ambedkar Raod, Kandivali West, Mumbai",400067,(022) 28686472,Monday-Sunday 8am - 9pm,
1674933291-892,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Anmol Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43533/anmol-chemists,Anmol Chemists,"Shop No S/4-M, 9 Memni Bldg, Opp Tibbia College, Nagpada Junction, M A Road, Mumbai Central, Mumbai",400008,(022) 23000059,Monday-Sunday 8am - 9pm,
1674933322-893,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Anand Vihar Medical & General Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43656/anand-vihar-medical-general-store,Anand Vihar Medical & General Store,"Khar Danda, 20th Road, Khar West, Mumbai",400052,(022) 26484427,Monday-Sunday 8am - 9pm,
1674933353-894,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Anand Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43523/anand-medical,Anand Medical,"Shop No 2, 206 Citizen Society, Opp Hinduja Hospital, Cadell Road, Mahim, Mumbai",400016,(022) 49177794,Monday-Sunday 8am - 9pm,
1674933384-895,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Anand Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43296/anand-chemist,Anand Chemist,"15, Madhuban Chs, Near Patkar College, S V Road, Goregaon West, Mumbai",400062,(022) 49177503,Monday-Sunday 8am - 9pm,
1674933415-896,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ambika Medical Store,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43531/ambika-medical-store,Ambika Medical Store,"Shop No 4 Jeevan Dhara Society, Near Buddha High School, Shahaji Raje Marg, Vile Parle East, Mumbai",400057,(022) 26823434,Monday-Sunday 8am - 9pm,
1674933446-897,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ambaji Medical surgical & Ayurvedic,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43608/ambaji-medical-surgical-ayurvedic,Ambaji Medical surgical & Ayurvedic,"Thakur Niwas Shop No 2/3/4, Near Tip Top Mithaiwala,Opp Thane Railway Station, Gokhale Road, Thane West, Thane",400601,(022) 25429642,Monday-Sunday 8am - 9pm,
1674933476-898,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ambaji Medical & Surgical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43391/ambaji-medical-surgical,Ambaji Medical & Surgical,"Shop No 10, Cypress Cooperative Housing Society, Hiranandani Gardens, Central Avenue Road, Powai, Mumbai",400076,(022) 42633633,Monday-Sunday 8am - 9pm,
1674933508-899,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ambaji Medical,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43494/ambaji-medical,Ambaji Medical,"Shop No 2 &amp; 3, Gayatri Pole Chs, Hanuman Chowk L.t Road, Mulund East, Mumbai",400081,(022) 21639383,Monday-Sunday 8am - 9pm,
1674933538-900,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Amar Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43562/amar-medical-stores,Amar Medical Stores,"Shop No 1 &amp; 2, R N Cooper Hospital Compound, Near Cooper Hospital, Gulmohar Road, Andheri West, Mumbai",400058,(022) 26250845,Monday-Sunday 8am - 9pm,
1674933569-901,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Amar Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43248/amar-medical-stores,Amar Medical Stores,"Shop No 1, R N Cooper Hospital Compound, Near Cooper Hospital, Gulmohar Road, Vile Parle West, Mumbai",400056,(022) 49175079,Monday-Sunday 8am - 9pm,
1674933600-902,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Amar Medical Stores,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43246/amar-medical-stores,Amar Medical Stores,"Shop No 8, Botawla Chawl, Near Samana Press, New Prabhadevi Road, Prabhadevi, Mumbai",400025,(022) 61626515,Monday-Sunday 8am - 9pm,
1674933631-903,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Alankar Chemist,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43393/alankar-chemist,Alankar Chemist,"3-B, Stadium House, Near Kaysons, Veer Nariman Road, Churchgate, Mumbai",400020,(022) 22816622,Monday-Sunday 8am - 9pm,
1674933661-904,https://www.medicineindia.org/pharmacies-chemists-drugstores-in-city/529/mumbai,Ajit Chemists,https://www.medicineindia.org/pharmacy-chemist-drugstore-details/43701/ajit-chemists,Ajit Chemists,"Shop No 1, Vivek Bldg, Liberty Garden, Mamletdar Wadi Road, Malad West, Mumbai",400064,(022) 28822445,Monday-Sunday 8am - 9pm,
